lsoa11cd,FHRSID
E01033710,35
E01033711,97
E01033712,97
E01033713,102
E01033714,2
E01033715,24
E01033716,10
E01033717,24
E01033718,33
E01033719,19
E01033720,3
E01033721,1
E01033722,14
E01033723,3
E01033724,16
E01033725,47
E01033726,5
E01033727,92
E01033728,81
E01033729,11
E01033730,86
E01033731,71
E01033732,18
E01033733,24
E01033734,70
E01033735,68
E01033736,65
E01033737,71
E01033738,41
E01033739,4
E01033740,5
E01033741,6
E01033742,32
E01033743,4
E01033744,54
E01033745,11
E01033746,82
E01033747,43
E01033748,16
E01033749,24
E01033750,7
E01033751,54
E01033752,65
E01033753,43
E01033754,82
E01033755,79
E01033756,93
E01033757,42
E01033758,55
E01033759,23
E01033760,98
E01033761,97
E01033762,85
E01033763,41
E01033764,21
E01033765,25
E01033766,36
E01033767,20
E01033768,44
W01000001,0
W01000002,1
W01000003,3
W01000004,3
W01000005,7
W01000006,0
W01000007,0
W01000008,6
W01000009,1
W01000010,5
W01000011,6
W01000012,5
W01000013,1
W01000014,4
W01000015,6
W01000016,18
W01000017,13
W01000018,4
W01000019,6
W01000020,0
W01000021,1
W01000022,2
W01000023,1
W01000024,0
W01000025,2
W01000026,1
W01000027,1
W01000028,2
W01000029,18
W01000030,17
W01000031,1
W01000032,1
W01000033,17
W01000034,4
W01000035,2
W01000036,15
W01000037,14
W01000038,1
W01000039,0
W01000040,3
W01000041,4
W01000042,6
W01000043,2
W01000044,2
W01000047,1
W01000048,10
W01000049,13
W01000050,0
W01000051,9
W01000052,0
W01000053,2
W01000054,1
W01000056,9
W01000057,0
W01000059,19
W01000060,0
W01000061,9
W01000062,26
W01000063,1
W01000064,11
W01000065,10
W01000066,0
W01000067,7
W01000068,7
W01000069,1
W01000070,2
W01000071,7
W01000072,5
W01000073,2
W01000074,9
W01000075,15
W01000076,24
W01000077,18
W01000078,1
W01000079,1
W01000080,3
W01000081,4
W01000082,0
W01000083,1
W01000084,0
W01000085,3
W01000086,0
W01000087,2
W01000088,0
W01000089,0
W01000090,16
W01000091,16
W01000092,22
W01000093,22
W01000094,2
W01000095,3
W01000096,7
W01000097,7
W01000098,24
W01000099,0
W01000100,5
W01000101,5
W01000102,10
W01000103,8
W01000104,7
W01000105,26
W01000106,24
W01000107,2
W01000108,15
W01000109,15
W01000110,7
W01000111,21
W01000112,0
W01000113,1
W01000114,3
W01000115,0
W01000116,11
W01000117,12
W01000118,1
W01000119,1
W01000121,0
W01000122,1
W01000123,4
W01000124,0
W01000125,4
W01000126,8
W01000127,3
W01000128,7
W01000129,1
W01000130,17
W01000131,16
W01000132,21
W01000133,13
W01000134,8
W01000135,2
W01000136,3
W01000137,0
W01000138,8
W01000139,7
W01000140,14
W01000141,13
W01000142,13
W01000143,25
W01000144,24
W01000145,8
W01000146,45
W01000147,37
W01000148,7
W01000149,13
W01000150,5
W01000151,10
W01000152,15
W01000153,3
W01000154,2
W01000155,18
W01000156,15
W01000157,15
W01000158,15
W01000159,0
W01000162,0
W01000163,1
W01000164,1
W01000165,1
W01000166,4
W01000167,5
W01000168,21
W01000169,55
W01000170,4
W01000171,6
W01000172,6
W01000173,3
W01000174,3
W01000175,3
W01000176,3
W01000177,4
W01000178,19
W01000179,18
W01000180,10
W01000181,2
W01000182,26
W01000183,20
W01000184,12
W01000185,1
W01000186,49
W01000187,18
W01000188,16
W01000189,0
W01000190,1
W01000191,5
W01000192,1
W01000193,5
W01000194,12
W01000195,5
W01000196,9
W01000197,11
W01000198,11
W01000199,1
W01000200,2
W01000201,2
W01000202,0
W01000203,0
W01000204,0
W01000205,0
W01000206,1
W01000207,0
W01000208,8
W01000209,8
W01000210,8
W01000211,0
W01000212,16
W01000213,27
W01000214,25
W01000215,23
W01000216,24
W01000217,4
W01000218,27
W01000219,7
W01000220,4
W01000221,3
W01000222,11
W01000223,3
W01000224,6
W01000225,6
W01000226,7
W01000227,11
W01000228,39
W01000229,6
W01000230,10
W01000231,25
W01000232,7
W01000233,13
W01000234,11
W01000235,8
W01000236,35
W01000237,37
W01000238,39
W01000239,36
W01000240,36
W01000241,34
W01000242,15
W01000243,13
W01000244,11
W01000245,4
W01000246,4
W01000247,2
W01000248,0
W01000249,1
W01000250,1
W01000251,4
W01000252,2
W01000253,3
W01000254,3
W01000255,10
W01000256,2
W01000257,4
W01000258,1
W01000259,9
W01000260,9
W01000261,5
W01000262,11
W01000263,10
W01000264,11
W01000265,8
W01000266,13
W01000267,3
W01000268,6
W01000269,4
W01000270,0
W01000271,4
W01000272,1
W01000273,14
W01000274,20
W01000275,5
W01000276,7
W01000277,5
W01000278,10
W01000279,9
W01000280,0
W01000281,6
W01000282,4
W01000283,26
W01000284,1
W01000285,3
W01000286,4
W01000287,2
W01000288,24
W01000289,18
W01000290,23
W01000291,3
W01000292,18
W01000293,2
W01000294,1
W01000295,18
W01000296,3
W01000297,3
W01000298,2
W01000299,2
W01000300,0
W01000301,0
W01000302,6
W01000303,1
W01000304,18
W01000305,18
W01000306,15
W01000307,1
W01000308,5
W01000309,1
W01000310,0
W01000311,3
W01000312,9
W01000313,30
W01000314,35
W01000315,34
W01000316,28
W01000317,25
W01000318,30
W01000319,32
W01000320,1
W01000321,2
W01000322,1
W01000323,1
W01000324,1
W01000325,3
W01000326,3
W01000327,3
W01000328,3
W01000329,4
W01000330,13
W01000331,4
W01000332,4
W01000333,3
W01000334,37
W01000335,21
W01000336,33
W01000337,39
W01000338,1
W01000339,2
W01000340,0
W01000341,6
W01000342,6
W01000343,0
W01000344,4
W01000345,1
W01000346,0
W01000347,0
W01000348,0
W01000349,6
W01000350,32
W01000351,1
W01000352,4
W01000353,2
W01000354,1
W01000355,2
W01000356,4
W01000359,0
W01000360,1
W01000361,2
W01000362,3
W01000363,3
W01000364,4
W01000365,22
W01000366,2
W01000367,2
W01000368,5
W01000369,4
W01000370,4
W01000371,29
W01000372,30
W01000373,2
W01000374,4
W01000375,4
W01000376,2
W01000377,1
W01000378,3
W01000379,3
W01000380,4
W01000381,24
W01000382,5
W01000383,0
W01000384,4
W01000385,2
W01000386,3
W01000387,4
W01000388,4
W01000389,1
W01000390,1
W01000391,1
W01000392,1
W01000393,15
W01000394,0
W01000395,0
W01000396,4
W01000397,0
W01000398,0
W01000399,0
W01000400,2
W01000401,2
W01000402,31
W01000403,0
W01000404,2
W01000405,5
W01000406,2
W01000407,1
W01000408,1
W01000409,1
W01000410,5
W01000411,4
W01000412,3
W01000413,4
W01000414,1
W01000415,4
W01000416,1
W01000417,1
W01000418,1
W01000419,1
W01000420,1
W01000422,6
W01000423,1
W01000424,9
W01000425,9
W01000426,2
W01000427,0
W01000428,1
W01000429,0
W01000430,2
W01000431,9
W01000432,11
W01000433,0
W01000434,2
W01000438,0
W01000439,1
W01000440,0
W01000441,0
W01000442,0
W01000443,0
W01000444,1
W01000445,0
W01000446,10
W01000447,1
W01000448,9
W01000449,8
W01000450,0
W01000451,2
W01000452,0
W01000453,0
W01000454,8
W01000455,6
W01000456,7
W01000457,1
W01000458,1
W01000459,0
W01000460,5
W01000461,4
W01000464,0
W01000465,1
W01000466,14
W01000467,14
W01000470,1
W01000471,0
W01000472,2
W01000473,7
W01000474,4
W01000475,1
W01000476,2
W01000477,0
W01000478,4
W01000479,9
W01000480,14
W01000481,12
W01000482,12
W01000483,6
W01000484,0
W01000485,4
W01000486,4
W01000487,11
W01000488,1
W01000489,25
W01000492,26
W01000493,4
W01000494,1
W01000496,2
W01000497,0
W01000498,13
W01000499,13
W01000500,2
W01000501,13
W01000502,6
W01000503,0
W01000504,6
W01000505,6
W01000506,12
W01000507,2
W01000508,2
W01000509,12
W01000510,19
W01000511,18
W01000512,36
W01000513,33
W01000515,6
W01000516,6
W01000517,33
W01000518,33
W01000519,0
W01000522,0
W01000523,1
W01000524,0
W01000525,4
W01000527,12
W01000528,12
W01000529,2
W01000531,0
W01000532,0
W01000533,10
W01000534,0
W01000535,2
W01000536,1
W01000537,0
W01000538,0
W01000539,3
W01000540,2
W01000541,0
W01000542,0
W01000543,0
W01000544,10
W01000545,1
W01000546,1
W01000547,2
W01000548,2
W01000549,2
W01000550,7
W01000551,0
W01000552,0
W01000553,0
W01000554,0
W01000555,1
W01000556,3
W01000557,1
W01000558,1
W01000559,0
W01000560,0
W01000561,1
W01000562,0
W01000563,0
W01000564,2
W01000565,11
W01000566,11
W01000567,4
W01000568,23
W01000569,23
W01000570,3
W01000571,12
W01000572,17
W01000573,20
W01000574,0
W01000575,4
W01000576,5
W01000577,0
W01000578,0
W01000579,4
W01000580,1
W01000581,1
W01000582,2
W01000583,1
W01000584,1
W01000585,0
W01000586,4
W01000587,23
W01000588,11
W01000589,19
W01000590,19
W01000591,10
W01000592,3
W01000593,7
W01000594,24
W01000595,16
W01000596,1
W01000597,4
W01000598,2
W01000599,2
W01000600,22
W01000601,14
W01000602,17
W01000603,22
W01000604,17
W01000605,11
W01000606,4
W01000607,8
W01000608,9
W01000609,5
W01000610,1
W01000611,1
W01000612,6
W01000613,1
W01000614,0
W01000615,18
W01000616,17
W01000617,0
W01000618,0
W01000619,25
W01000620,29
W01000621,30
W01000622,2
W01000623,0
W01000624,0
W01000625,12
W01000626,15
W01000627,11
W01000628,12
W01000629,29
W01000630,37
W01000631,18
W01000632,6
W01000633,6
W01000634,5
W01000635,0
W01000636,7
W01000637,34
W01000638,9
W01000639,35
W01000640,2
W01000641,34
W01000642,9
W01000643,14
W01000644,6
W01000645,38
W01000646,8
W01000647,0
W01000648,0
W01000649,0
W01000650,0
W01000651,6
W01000652,9
W01000653,25
W01000654,29
W01000655,6
W01000656,1
W01000657,4
W01000658,4
W01000659,11
W01000660,22
W01000662,0
W01000663,3
W01000664,7
W01000665,7
W01000666,3
W01000667,5
W01000670,4
W01000671,5
W01000672,0
W01000673,2
W01000674,0
W01000675,1
W01000676,9
W01000677,16
W01000678,5
W01000679,5
W01000680,1
W01000681,4
W01000682,0
W01000683,1
W01000684,0
W01000685,5
W01000686,1
W01000687,3
W01000688,0
W01000689,0
W01000690,2
W01000691,0
W01000692,2
W01000693,14
W01000694,1
W01000695,0
W01000696,0
W01000697,3
W01000698,5
W01000699,0
W01000700,0
W01000701,0
W01000702,4
W01000703,28
W01000704,7
W01000705,12
W01000706,12
W01000707,11
W01000708,8
W01000709,0
W01000710,4
W01000711,1
W01000712,2
W01000713,2
W01000714,9
W01000715,1
W01000716,2
W01000717,2
W01000718,5
W01000719,2
W01000720,6
W01000721,4
W01000722,1
W01000723,0
W01000724,4
W01000725,1
W01000726,2
W01000727,2
W01000728,0
W01000729,1
W01000730,1
W01000731,2
W01000732,31
W01000733,31
W01000734,30
W01000735,6
W01000736,4
W01000737,5
W01000738,5
W01000739,5
W01000740,6
W01000741,8
W01000742,21
W01000744,39
W01000745,96
W01000746,95
W01000747,95
W01000749,81
W01000750,4
W01000751,3
W01000752,5
W01000753,4
W01000754,5
W01000755,21
W01000756,4
W01000757,15
W01000758,12
W01000759,4
W01000760,11
W01000761,22
W01000762,20
W01000763,20
W01000764,20
W01000765,17
W01000766,19
W01000767,18
W01000768,4
W01000769,3
W01000770,5
W01000771,0
W01000772,2
W01000773,18
W01000774,15
W01000775,2
W01000776,1
W01000777,6
W01000778,5
W01000779,5
W01000781,6
W01000782,5
W01000784,17
W01000785,15
W01000786,6
W01000787,11
W01000788,12
W01000789,17
W01000790,18
W01000791,5
W01000792,3
W01000793,3
W01000794,12
W01000795,6
W01000796,2
W01000797,5
W01000798,7
W01000799,8
W01000800,1
W01000801,5
W01000802,2
W01000803,1
W01000804,3
W01000805,1
W01000806,5
W01000807,4
W01000808,6
W01000809,22
W01000810,6
W01000811,19
W01000812,22
W01000813,17
W01000814,18
W01000815,1
W01000816,2
W01000817,7
W01000818,7
W01000819,10
W01000820,8
W01000821,15
W01000822,6
W01000823,2
W01000824,4
W01000825,16
W01000826,13
W01000827,18
W01000828,3
W01000829,3
W01000830,14
W01000831,21
W01000832,12
W01000833,16
W01000834,7
W01000835,16
W01000836,8
W01000837,4
W01000838,5
W01000839,1
W01000840,2
W01000841,9
W01000842,0
W01000843,7
W01000844,2
W01000845,6
W01000846,10
W01000847,9
W01000848,8
W01000849,8
W01000850,28
W01000851,29
W01000852,11
W01000853,9
W01000854,2
W01000855,6
W01000856,4
W01000857,10
W01000858,12
W01000859,6
W01000860,0
W01000861,10
W01000862,16
W01000863,15
W01000864,25
W01000865,15
W01000866,29
W01000867,23
W01000868,17
W01000869,48
W01000870,25
W01000871,87
W01000872,19
W01000873,24
W01000874,24
W01000875,38
W01000876,20
W01000877,4
W01000878,2
W01000879,3
W01000880,18
W01000881,4
W01000882,3
W01000883,10
W01000884,25
W01000885,26
W01000886,23
W01000887,8
W01000888,17
W01000889,5
W01000890,5
W01000891,6
W01000892,8
W01000893,5
W01000894,11
W01000895,8
W01000896,10
W01000897,10
W01000898,1
W01000899,10
W01000900,9
W01000901,10
W01000902,4
W01000903,6
W01000904,6
W01000905,4
W01000906,17
W01000907,5
W01000908,8
W01000909,7
W01000910,4
W01000911,4
W01000912,11
W01000913,9
W01000914,10
W01000915,9
W01000916,8
W01000917,7
W01000918,2
W01000919,2
W01000920,5
W01000921,5
W01000922,5
W01000923,5
W01000924,1
W01000925,7
W01000926,5
W01000927,0
W01000928,8
W01000929,4
W01000930,3
W01000931,4
W01000932,4
W01000933,1
W01000934,31
W01000935,33
W01000936,11
W01000937,10
W01000938,30
W01000939,30
W01000940,22
W01000941,27
W01000942,8
W01000943,9
W01000944,1
W01000945,0
W01000946,5
W01000947,10
W01000948,21
W01000949,20
W01000950,25
W01000951,27
W01000952,20
W01000953,5
W01000954,5
W01000955,7
W01000956,6
W01000957,13
W01000958,15
W01000959,11
W01000960,13
W01000961,13
W01000962,15
W01000963,14
W01000964,8
W01000965,4
W01000966,11
W01000967,8
W01000968,4
W01000969,6
W01000970,7
W01000971,1
W01000973,5
W01000974,8
W01000975,2
W01000976,4
W01000977,2
W01000978,2
W01000979,6
W01000980,7
W01000981,27
W01000982,10
W01000983,3
W01000984,9
W01000985,2
W01000986,2
W01000987,2
W01000989,3
W01000990,4
W01000991,3
W01000992,4
W01000993,3
W01000994,4
W01000995,8
W01000996,1
W01000997,3
W01000998,1
W01000999,10
W01001000,7
W01001001,10
W01001002,12
W01001003,1
W01001004,7
W01001005,5
W01001006,5
W01001007,7
W01001008,3
W01001009,1
W01001010,4
W01001011,4
W01001012,6
W01001013,2
W01001014,23
W01001015,11
W01001016,9
W01001017,21
W01001018,24
W01001019,17
W01001020,14
W01001021,32
W01001022,3
W01001023,17
W01001024,4
W01001025,5
W01001026,11
W01001027,4
W01001028,27
W01001029,2
W01001030,3
W01001031,3
W01001032,4
W01001033,5
W01001034,4
W01001035,34
W01001036,28
W01001037,14
W01001038,3
W01001039,7
W01001040,7
W01001041,1
W01001042,4
W01001043,3
W01001044,13
W01001045,32
W01001046,31
W01001047,34
W01001048,9
W01001049,9
W01001050,12
W01001051,9
W01001052,12
W01001053,2
W01001054,14
W01001055,4
W01001056,5
W01001057,4
W01001058,7
W01001059,24
W01001060,4
W01001061,17
W01001062,18
W01001063,41
W01001064,44
W01001065,45
W01001066,44
W01001067,13
W01001068,9
W01001069,24
W01001070,22
W01001071,12
W01001072,7
W01001073,37
W01001075,34
W01001076,21
W01001077,5
W01001078,20
W01001079,37
W01001080,40
W01001081,17
W01001082,12
W01001083,13
W01001084,12
W01001085,0
W01001086,11
W01001087,12
W01001088,13
W01001089,9
W01001090,11
W01001091,2
W01001092,8
W01001093,22
W01001094,11
W01001095,14
W01001096,37
W01001097,7
W01001098,4
W01001099,26
W01001100,18
W01001101,28
W01001102,21
W01001103,6
W01001104,7
W01001105,1
W01001106,3
W01001107,10
W01001108,1
W01001109,10
W01001110,7
W01001111,10
W01001112,11
W01001113,1
W01001114,2
W01001115,4
W01001116,29
W01001117,2
W01001118,4
W01001119,0
W01001120,4
W01001121,3
W01001122,2
W01001123,29
W01001124,33
W01001125,34
W01001126,30
W01001127,1
W01001128,0
W01001129,7
W01001130,31
W01001131,6
W01001132,3
W01001133,3
W01001134,1
W01001135,0
W01001136,1
W01001137,10
W01001138,14
W01001139,11
W01001140,8
W01001141,4
W01001142,5
W01001143,12
W01001144,4
W01001145,13
W01001146,11
W01001147,30
W01001148,36
W01001149,33
W01001150,33
W01001151,7
W01001152,1
W01001153,6
W01001154,1
W01001155,15
W01001156,1
W01001157,10
W01001158,9
W01001159,7
W01001160,4
W01001161,6
W01001162,7
W01001164,6
W01001165,6
W01001166,6
W01001167,15
W01001168,8
W01001169,9
W01001170,5
W01001171,2
W01001172,19
W01001173,4
W01001174,20
W01001175,11
W01001176,9
W01001177,11
W01001178,6
W01001179,5
W01001180,7
W01001181,4
W01001182,29
W01001183,32
W01001184,10
W01001185,10
W01001186,5
W01001187,5
W01001188,5
W01001189,7
W01001190,7
W01001191,2
W01001192,3
W01001193,16
W01001194,4
W01001195,11
W01001196,7
W01001197,1
W01001198,5
W01001199,8
W01001200,19
W01001201,4
W01001202,6
W01001203,5
W01001204,15
W01001205,15
W01001206,16
W01001207,5
W01001208,16
W01001209,9
W01001210,8
W01001211,18
W01001212,11
W01001213,15
W01001214,15
W01001215,14
W01001216,12
W01001217,17
W01001218,24
W01001219,16
W01001220,15
W01001221,4
W01001222,4
W01001223,7
W01001224,2
W01001225,1
W01001226,8
W01001227,33
W01001228,32
W01001229,23
W01001230,22
W01001231,18
W01001232,23
W01001233,0
W01001234,4
W01001235,7
W01001236,32
W01001237,11
W01001238,8
W01001239,11
W01001240,2
W01001241,3
W01001242,15
W01001243,16
W01001244,7
W01001245,6
W01001246,7
W01001247,20
W01001248,26
W01001249,11
W01001250,9
W01001251,7
W01001252,3
W01001253,2
W01001255,10
W01001256,11
W01001257,29
W01001258,29
W01001259,7
W01001260,18
W01001261,28
W01001262,10
W01001263,11
W01001264,14
W01001265,12
W01001266,15
W01001267,8
W01001268,15
W01001269,17
W01001270,17
W01001271,3
W01001272,8
W01001273,16
W01001274,7
W01001275,6
W01001276,6
W01001277,10
W01001278,9
W01001279,11
W01001280,3
W01001281,8
W01001282,4
W01001283,3
W01001284,5
W01001285,5
W01001286,13
W01001287,15
W01001288,6
W01001289,3
W01001290,8
W01001291,3
W01001292,11
W01001293,38
W01001294,8
W01001295,7
W01001296,4
W01001297,12
W01001298,15
W01001299,8
W01001300,9
W01001301,15
W01001302,4
W01001303,2
W01001304,4
W01001305,31
W01001306,30
W01001307,35
W01001308,14
W01001309,20
W01001310,19
W01001311,15
W01001312,2
W01001313,2
W01001314,6
W01001315,34
W01001316,27
W01001317,25
W01001318,26
W01001319,9
W01001320,7
W01001321,9
W01001322,10
W01001324,5
W01001325,12
W01001326,22
W01001327,7
W01001328,7
W01001329,5
W01001330,4
W01001331,4
W01001332,5
W01001333,8
W01001334,1
W01001335,0
W01001336,23
W01001337,25
W01001338,23
W01001339,16
W01001340,10
W01001341,13
W01001342,2
W01001343,2
W01001344,11
W01001345,5
W01001346,8
W01001347,27
W01001348,28
W01001349,27
W01001350,26
W01001351,7
W01001352,10
W01001353,15
W01001354,4
W01001355,3
W01001356,11
W01001357,2
W01001358,7
W01001359,5
W01001360,1
W01001361,1
W01001362,11
W01001363,2
W01001364,5
W01001365,11
W01001366,1
W01001367,3
W01001368,2
W01001369,5
W01001370,27
W01001371,9
W01001372,20
W01001373,25
W01001374,1
W01001375,9
W01001376,8
W01001377,6
W01001378,6
W01001379,6
W01001380,1
W01001381,7
W01001382,11
W01001383,12
W01001384,9
W01001385,5
W01001386,9
W01001387,15
W01001388,13
W01001389,10
W01001390,5
W01001391,6
W01001392,27
W01001393,10
W01001394,5
W01001395,8
W01001396,13
W01001397,3
W01001398,5
W01001399,9
W01001400,4
W01001401,4
W01001402,6
W01001403,10
W01001404,5
W01001405,8
W01001406,5
W01001407,3
W01001408,6
W01001409,16
W01001410,15
W01001411,9
W01001412,15
W01001413,8
W01001414,5
W01001415,10
W01001416,1
W01001417,5
W01001418,4
W01001419,0
W01001420,11
W01001421,15
W01001422,26
W01001423,16
W01001424,21
W01001425,21
W01001426,13
W01001427,6
W01001428,3
W01001429,8
W01001430,4
W01001431,1
W01001432,6
W01001433,10
W01001434,2
W01001435,27
W01001436,25
W01001437,26
W01001438,11
W01001439,12
W01001440,5
W01001441,9
W01001442,11
W01001443,8
W01001444,7
W01001445,6
W01001446,17
W01001447,18
W01001448,18
W01001449,18
W01001450,5
W01001451,6
W01001452,8
W01001453,9
W01001454,4
W01001455,26
W01001456,26
W01001457,6
W01001458,28
W01001459,25
W01001460,22
W01001461,26
W01001462,12
W01001463,4
W01001464,4
W01001465,6
W01001466,7
W01001467,17
W01001468,2
W01001469,3
W01001470,6
W01001471,7
W01001472,6
W01001473,4
W01001474,2
W01001475,20
W01001476,11
W01001477,10
W01001478,22
W01001479,21
W01001480,5
W01001481,23
W01001482,3
W01001483,5
W01001484,10
W01001485,7
W01001486,7
W01001487,8
W01001488,9
W01001489,10
W01001490,10
W01001491,19
W01001492,10
W01001493,13
W01001494,7
W01001495,6
W01001496,13
W01001497,9
W01001498,14
W01001499,6
W01001500,5
W01001501,8
W01001502,10
W01001503,16
W01001504,10
W01001505,2
W01001506,40
W01001507,10
W01001508,9
W01001509,2
W01001510,6
W01001511,6
W01001512,4
W01001513,7
W01001514,8
W01001515,9
W01001516,4
W01001517,7
W01001518,7
W01001519,33
W01001520,12
W01001521,32
W01001522,16
W01001523,9
W01001524,19
W01001525,18
W01001526,17
W01001527,33
W01001528,22
W01001529,10
W01001530,9
W01001531,10
W01001532,14
W01001533,1
W01001534,9
W01001535,7
W01001536,10
W01001537,5
W01001538,10
W01001539,15
W01001540,24
W01001541,15
W01001542,0
W01001543,6
W01001545,6
W01001546,11
W01001548,0
W01001549,0
W01001551,7
W01001552,0
W01001553,12
W01001554,20
W01001555,2
W01001556,2
W01001557,29
W01001558,20
W01001559,13
W01001560,0
W01001561,3
W01001562,1
W01001563,3
W01001564,2
W01001565,0
W01001566,0
W01001567,0
W01001568,0
W01001569,1
W01001571,4
W01001572,2
W01001573,1
W01001574,2
W01001575,0
W01001576,22
W01001577,16
W01001578,0
W01001579,26
W01001580,27
W01001581,2
W01001582,0
W01001583,0
W01001584,5
W01001585,11
W01001586,9
W01001587,13
W01001588,6
W01001589,5
W01001590,0
W01001591,0
W01001592,3
W01001593,4
W01001594,0
W01001595,0
W01001596,8
W01001597,7
W01001598,7
W01001599,1
